SMILES,IC50(nM),ID
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)c(C(F)(F)F)c1,11.0,CHEMBL3983909
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)c(Cl)c1,95.0,CHEMBL3916703
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1,23.0,CHEMBL2442750
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,2.0,CHEMBL3137332
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1Cl,14.0,CHEMBL3981414
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc([N+](=O)[O-])cc1,143.0,CHEMBL2442751
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc([S+](C)[O-])cc1,142.0,CHEMBL2442748
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(Cl)c(C#N)c1,41.0,CHEMBL559316
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(Cl)c(Cl)c1,354.0,CHEMBL560279
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(Cl)cc1,108.0,CHEMBL561539
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(C#N)c1,70.5,CHEMBL559044
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(Cl)c1,180.5,CHEMBL551274
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc(F)c(F)c1,38.5,CHEMBL563949
Cc1c(CC(=O)O)c2cccnc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,276.0,CHEMBL557457
Cc1c(CC(=O)O)c2ccncn2c1Cc1ccccc1S(=O)(=O)c1ccccc1,20.0,CHEMBL3774535
Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(=O)(=O)N(C)C)cc1,190.0,CHEMBL1684724
Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1,15510.0,CHEMBL1684726
Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(=O)(=O)N2CCOCC2)cc1,70.0,CHEMBL1684725
Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(C)(=O)=O)cc1,130.0,CHEMBL1684727
Cc1c(CC(=O)O)c2ccsc2n1Cc1ccc(S(C)(=O)=O)cc1Cl,22505.0,CHEMBL1684728
Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(C#N)cc1,3000.0,CHEMBL1684720
Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(C(F)(F)F)cc1,1130.0,CHEMBL1684719
Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(F)cc1,1630.0,CHEMBL1684718
Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,390.0,CHEMBL1684723
Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,230.0,CHEMBL1684722
Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,90.0,CHEMBL1684721
Cc1c(CC(=O)O)c2ccsc2n1S(=O)(=O)c1ccccc1,2750.0,CHEMBL1684717
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(NC(=O)Nc2ccccc2)cc1,19.0,CHEMBL3667667
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(NC(=O)c2ccccc2)cc1,6.2,CHEMBL3667666
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1,8.9,CHEMBL3667663
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0.8,CHEMBL3667637
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)N2CCCCC2)cc1,0.9,CHEMBL3667638
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)N2CCOCC2)cc1,2.4,CHEMBL3667657
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)NC(C)C)cc1,1.5,CHEMBL3667641
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)NC2CCCCC2)cc1,6.1,CHEMBL3667640
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)NCCO)cc1,5.6,CHEMBL3667658
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)NCc2ccccc2)cc1,1.6,CHEMBL3667642
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,1.1,CHEMBL3667632
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,34.3,CHEMBL3667634
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1,4.7,CHEMBL3667636
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2c(F)cccc2F)cc1,311.5,CHEMBL3667628
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,44.7,CHEMBL3667629
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,22.1,CHEMBL3667630
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2cc(Cl)ccc2Cl)cc1,4.4,CHEMBL3667627
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1,0.7,CHEMBL3667631
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,7.0,CHEMBL3667623
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2ccc(F)cc2F)cc1,2.3,CHEMBL3639664
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1,12.9,CHEMBL3667626
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2cccc(Cl)c2)cc1,8.649999999999999,CHEMBL3667622
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2ccccc2C(F)(F)F)cc1,2.3,CHEMBL3667624
Cc1c(CC(=O)O)cc2ccc(Cl)cc2c1-c1ccc(S(=O)(=O)c2ccccc2OC(F)(F)F)cc1,19.7,CHEMBL3667625
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(NS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,2.8499999999999996,CHEMBL3667662
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(NS(=O)(=O)c2ccccc2)cc1,3.45,CHEMBL3667661
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0.7,CHEMBL3667648
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)N2CCCCC2)cc1,4.1,CHEMBL3667649
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)NC(C)C)cc1,1.7,CHEMBL3667652
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)NC2CCCCC2)cc1,1.5,CHEMBL3667651
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)NCCO)cc1,6.1,CHEMBL3667659
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)NCc2ccccc2)cc1,0.4,CHEMBL3667653
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)Nc2cccc(Cl)c2)cc1,1.5,CHEMBL3667647
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2c(F)cccc2F)cc1,1.2,CHEMBL3667618
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,14.0,CHEMBL3667619
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,5.4,CHEMBL3667620
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2cc(Cl)ccc2Cl)cc1,3.7,CHEMBL3667616
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1,1.6,CHEMBL3667621
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,3.2,CHEMBL3667611
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2ccc(Cl)cc2Cl)cc1,9.1,CHEMBL3667615
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2ccc(F)cc2F)cc1,1.2,CHEMBL3667617
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1,15.8,CHEMBL3667614
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2cccc(Cl)c2)cc1,3.9,CHEMBL3667610
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2ccccc2C(F)(F)F)cc1,1.3,CHEMBL3667612
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2ccccc2Cl)cc1,0.7,CHEMBL3667609
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(=O)(=O)c2ccccc2OC(F)(F)F)cc1,1.0,CHEMBL3667613
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(C)(=O)=O)cc1,32.5,CHEMBL3667656
Cc1c(CC(=O)O)cc2ccc(F)cc2c1-c1ccc(S(C)(=O)=O)cn1,629.5,CHEMBL3667660
Cc1c(CC(=O)O)cc2ccc(F)cc2c1Oc1ncc(S(C)(=O)=O)cc1Br,0.02,CHEMBL2181748
Cc1c(CC2=NN(Cc3ccc(F)cc3F)C(=O)CC2)c2cc(F)ccc2n1CC(=O)O,4.0,CHEMBL2204470
Cc1c(CC2=NN(Cc3ccccc3)C(=O)CC2)c2cc(F)ccc2n1CC(=O)O,16.0,CHEMBL2205147
Cc1c(CCN(C)S(=O)(=O)c2ccc(F)cc2)c2ccccc2n1CC(=O)O,34.0,CHEMBL2181812
Cc1c(Cc2cc(Br)ccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,3.9,CHEMBL3338098
Cc1c(Cc2cc(C#N)ccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,28.0,CHEMBL3338099
Cc1c(Cc2cc(F)ccc2S(=O)(=O)c2ccccc2)c(-c2ccccc2)nn1CC(=O)O,160.0,CHEMBL3099105
Cc1c(Cc2cc(F)ccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,3.7,CHEMBL3338096
Cc1c(Cc2cc3c(cc2C(F)(F)F)S(=O)(=O)CCC3(F)F)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5933404
Cc1c(Cc2cc3c(cc2C(F)(F)F)S(=O)(=O)N(C)CC3(F)F)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5984019
Cc1c(Cc2cc3c(cc2F)S(=O)(=O)N(C)CC3(F)F)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5898054
Cc1c(Cc2ccc(=O)n(C(C)C)c2)c2cc(F)ccc2n1CC(=O)O,137.0,CHEMBL3237234
Cc1c(Cc2ccc(=O)n(CC(F)(F)F)c2)c2cc(F)ccc2n1CC(=O)O,52.0,CHEMBL3237227
Cc1c(Cc2ccc(=O)n(CC(F)(F)F)n2)c2cc(F)ccc2n1CC(=O)O,18.0,CHEMBL3236961
Cc1c(Cc2ccc(=O)n(CCCC(F)(F)F)c2)c2cc(F)ccc2n1CC(=O)O,150.0,CHEMBL3237229
Cc1c(Cc2ccc(=O)n(CCCC(F)(F)F)n2)c2cc(F)ccc2n1CC(=O)O,11.0,CHEMBL3237228
Cc1c(Cc2ccc(=O)n(Cc3c(F)cccc3F)c2)c2cc(F)ccc2n1CC(=O)O,7.0,CHEMBL3236957
Cc1c(Cc2ccc(=O)n(Cc3c(F)cccc3F)n2)c2cc(F)ccc2n1CC(=O)O,5.0,CHEMBL3236956
Cc1c(Cc2ccc(=O)n(Cc3cc(F)c(F)cc3F)n2)c2cc(F)ccc2n1CC(=O)O,0.8,CHEMBL2204474
Cc1c(Cc2ccc(=O)n(Cc3cc(F)ccc3F)c2)c2cc(F)ccc2n1CC(=O)O,8.0,CHEMBL3236959
Cc1c(Cc2ccc(=O)n(Cc3cc(F)ccc3F)n2)c2cc(F)ccc2n1CC(=O)O,2.0,CHEMBL3236958
Cc1c(Cc2ccc(=O)n(Cc3ccc(C(C)(C)O)cc3)n2)c2cc(F)ccc2n1CC(=O)O,5.0,CHEMBL2204472
Cc1c(Cc2ccc(=O)n(Cc3ccc(C(F)(F)F)cc3)n2)c2cc(F)ccc2n1CC(=O)O,16.0,CHEMBL2204478
Cc1c(Cc2ccc(=O)n(Cc3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)n2)c2cc(F)ccc2n1CC(=O)O,7.0,CHEMBL2204479
Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3)c2)c2cc(F)ccc2n1CC(=O)O,3.0,CHEMBL3236955
Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3)n2)c2cc(F)ccc2n1CC(=O)O,6.0,CHEMBL3237243
Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3F)c2)c2cc(F)ccc2n1CC(=O)O,4.0,CHEMBL3236960
Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3F)n2)c2cc(F)cc(F)c2n1CC(=O)O,28.0,CHEMBL2204481
Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3F)n2)c2cc(F)ccc2n1CC(=O)O,1.6,CHEMBL2204469
Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3F)n2)c2ccccc2n1CC(=O)O,20.0,CHEMBL2204476
Cc1c(Cc2ccc(=O)n(Cc3cccc(F)c3)c2)c2cc(F)ccc2n1CC(=O)O,4.0,CHEMBL3237242
Cc1c(Cc2ccc(=O)n(Cc3cccc(F)c3)n2)c2cc(F)ccc2n1CC(=O)O,8.0,CHEMBL3237241
Cc1c(Cc2ccc(=O)n(Cc3cccc(F)c3F)c2)c2cc(F)ccc2n1CC(=O)O,0.8,CHEMBL3236929
Cc1c(Cc2ccc(=O)n(Cc3ccccc3)c2)c2cc(F)ccc2n1CC(=O)O,11.0,CHEMBL3237238
Cc1c(Cc2ccc(=O)n(Cc3ccccc3)n2)c2cc(Cl)ccc2n1CC(=O)O,15.0,CHEMBL2204475
Cc1c(Cc2ccc(=O)n(Cc3ccccc3)n2)c2cc(F)ccc2n1CC(=O)O,9.5,CHEMBL2205146
Cc1c(Cc2ccc(=O)n(Cc3ccccc3)n2)c2ccccc2n1CC(=O)O,32.0,CHEMBL2204480
Cc1c(Cc2ccc(=O)n(Cc3ccccc3F)c2)c2cc(F)ccc2n1CC(=O)O,8.0,CHEMBL3237240
Cc1c(Cc2ccc(=O)n(Cc3ccccc3F)n2)c2cc(F)ccc2n1CC(=O)O,3.0,CHEMBL3237239
Cc1c(Cc2ccc(=O)n(Cc3ccncc3)n2)c2cc(F)ccc2n1CC(=O)O,12.0,CHEMBL2204477
Cc1c(Cc2ccc(=O)n(Cc3ccncc3F)n2)c2cc(F)ccc2n1CC(=O)O,6.0,CHEMBL2204473
Cc1c(Cc2ccc(C(=O)O)cc2S(=O)(=O)c2ccccc2)c(-c2ccccc2)nn1CC(=O)O,400.0,CHEMBL3099102
Cc1c(Cc2ccc(C(=O)O)cc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,19.0,CHEMBL3338093
Cc1c(Cc2ccc(C(F)(F)F)cc2S(=O)(=O)c2ccccc2)c(-c2ccccc2)nn1CC(=O)O,450.0,CHEMBL3099131
Cc1c(Cc2ccc(C(F)(F)F)cc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,13.0,CHEMBL3338092
Cc1c(Cc2ccc(S(=O)(=O)Cc3ccccc3)cc2)c2c(n1CC(=O)O)CCNC2=O,3.0,CHEMBL3338118
Cc1c(Cc2ccc(S(=O)(=O)c3ccccc3)cc2)c2c(n1CC(=O)O)CCNC2=O,170.0,CHEMBL3338117
Cc1c(Cc2ccc(S(C)(=O)=O)cc2)c2c(n1CC(=O)O)CCNC2=O,900.0,CHEMBL3338116
Cc1c(Cc2ccc(S(C)(=O)=O)cc2)c2cc(F)ccc2n1CC(=O)O,8.0,CHEMBL2181804
Cc1c(Cc2ccc3c(c2)C(F)(F)CCS3(=O)=O)c2ncccc2n1CC(=O)O,550.0,CHEMBL5810485
Cc1c(Cc2ccc3c(c2)C=CS3(=O)=O)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5891507
Cc1c(Cc2ccc3c(c2)CCS3(=O)=O)c2cc(Br)ccc2n1CC(=O)O,550.0,CHEMBL6041457
Cc1c(Cc2ccc3c(c2)CCS3(=O)=O)c2cc(Cl)ccc2n1CC(=O)O,550.0,CHEMBL6061837
Cc1c(Cc2ccc3c(c2)CCS3(=O)=O)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5858045
Cc1c(Cc2ccc3c(c2)CCS3(=O)=O)c2cc([N+](=O)[O-])ccc2n1CC(=O)O,550.0,CHEMBL6003711
Cc1c(Cc2ccc3c(c2)CCS3(=O)=O)c2ccccc2n1CC(=O)O,550.0,CHEMBL5836620
Cc1c(Cc2ccc3c(c2)N(C)S(=O)(=O)C=C3)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5775048
Cc1c(Cc2ccc3c(c2)S(=O)(=O)C(F)(F)C3F)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL6063490
Cc1c(Cc2ccc3c(c2)S(=O)(=O)CC3)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5963008
Cc1c(Cc2ccc3ccccc3c2)c2cc(F)ccc2n1CC(=O)O,812.0,CHEMBL2181807
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,35.0,CHEMBL560993
Cc1c(Cc2cccc3c2CCS3(=O)=O)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5814282
Cc1c(Cc2cccc3c2S(=O)(=O)CC3)c2cc(F)ccc2n1CC(=O)O,550.0,CHEMBL5927713
Cc1c(Cc2ccccc2-c2cccc3ccccc23)c2c(n1CC(=O)O)CCNC2=O,480.0,CHEMBL3338124
Cc1c(Cc2ccccc2C(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,810.0,CHEMBL3338121
Cc1c(Cc2ccccc2C(O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,32.0,CHEMBL3338122
Cc1c(Cc2ccccc2Cc2ccccc2)c2c(n1CC(=O)O)CCNC2=O,120.0,CHEMBL3338123
Cc1c(Cc2ccccc2Cn2ccnn2)c2c(n1CC(=O)O)CCNC2=O,800.0,CHEMBL3338119
Cc1c(Cc2ccccc2Oc2ccccc2)c2c(n1CC(=O)O)CCNC2=O,530.0,CHEMBL3338125
Cc1c(Cc2ccccc2S(=O)(=O)C2CCCCC2)c2c(n1CC(=O)O)CCNC2=O,28.0,CHEMBL3338113
Cc1c(Cc2ccccc2S(=O)(=O)Cc2ccccc2)c(-c2ccccc2)nn1CC(=O)O,110.0,CHEMBL3099124
Cc1c(Cc2ccccc2S(=O)(=O)N(C)Cc2ccccc2)c2c(n1CC(=O)O)CCNC2=O,26.0,CHEMBL3338115
Cc1c(Cc2ccccc2S(=O)(=O)N2CCOCC2)c2c(n1CC(=O)O)CCNC2=O,22.0,CHEMBL3338114
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(Cl)cc2)c(-c2ccccc2)nn1CC(=O)O,110.0,CHEMBL3099119
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(Cl)cc2)c2c(n1CC(=O)O)CCNC2=O,8.5,CHEMBL3338106
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(F)cc2)c(-c2ccccc2)nn1CC(=O)O,40.0,CHEMBL3099118
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(F)cc2)c2c(n1CC(=O)O)CC(C)(C)NC2=O,5.0,CHEMBL3338131
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(F)cc2)c2c(n1CC(=O)O)CCCC2,104.0,CHEMBL3775546
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(F)cc2)c2c(n1CC(=O)O)CCCC2=O,2.0,CHEMBL3775213
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(F)cc2)c2c(n1CC(=O)O)CCNC2=O,3.3,CHEMBL3338105
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(F)cc2)nc(-c2ccccc2)n1CC(=O)O,8.0,CHEMBL3775081
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(N(C)C)cc2)c(-c2ccccc2)nn1CC(=O)O,450.0,CHEMBL3099122
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(OC(F)(F)F)cc2)c(-c2ccccc2)nn1CC(=O)O,470.0,CHEMBL3099121
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(OC(F)(F)F)cc2)c2c(n1CC(=O)O)CCNC2=O,6.6,CHEMBL3338108
Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)nn1CC(=O)O,4000.0,CHEMBL3099123
Cc1c(Cc2ccccc2S(=O)(=O)c2cccc(C(=O)N(C)C)c2)c(-c2ccccc2)nn1CC(=O)O,5000.0,CHEMBL3099114
Cc1c(Cc2ccccc2S(=O)(=O)c2cccc(C(F)(F)F)c2)c(-c2ccccc2)nn1CC(=O)O,1100.0,CHEMBL3099111
Cc1c(Cc2ccccc2S(=O)(=O)c2cccc(Cl)c2)c(-c2ccccc2)nn1CC(=O)O,230.0,CHEMBL3099110
Cc1c(Cc2ccccc2S(=O)(=O)c2cccc(Cl)c2)c2c(n1CC(=O)O)CCNC2=O,4.0,CHEMBL3338103
Cc1c(Cc2ccccc2S(=O)(=O)c2cccc(F)c2)c(-c2ccccc2)nn1CC(=O)O,200.0,CHEMBL3099109
Cc1c(Cc2ccccc2S(=O)(=O)c2cccc(F)c2)c2c(n1CC(=O)O)CCNC2=O,6.2,CHEMBL3338102
Cc1c(Cc2ccccc2S(=O)(=O)c2cccc3cccnc23)c(-c2ccccc2)nn1CC(=O)O,270.0,CHEMBL3098141
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(-c2cc(Cl)ccc2Cl)nn1CC(=O)O,5000.0,CHEMBL3099099
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(-c2cccc(C(F)(F)F)c2)nn1CC(=O)O,50.0,CHEMBL3099129
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(-c2ccccc2)nn1CC(=O)O,85.0,CHEMBL3099133
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(-c2ccncc2)nn1CC(=O)O,300.0,CHEMBL3099098
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(-c2cncnc2)nn1CC(=O)O,87.0,CHEMBL3099097
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1CC(=O)O,970.0,CHEMBL3775461
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(C(=O)N2CCOCC2)nn1CC(=O)O,440.0,CHEMBL3099101
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(=O)[nH]ccc2n1CC(=O)O,8.6,CHEMBL3338134
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(=O)n(C(F)F)ccc2n1CC(=O)O,2.2,CHEMBL3338136
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(=O)n(C)ccc2n1CC(=O)O,4.9,CHEMBL3338135
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(Cl)nccc2n1CC(=O)O,16.0,CHEMBL3338133
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CC(C)(C)NC2=O,4.2,CHEMBL3338130
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(C(C)C(F)(F)F)C2=O,6.0,CHEMBL3338129
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(C(C)C)C2=O,9.0,CHEMBL3338128
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(C)C2=O,7.0,CHEMBL3338126
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(Cc1ccccc1)C2=O,1.5,CHEMBL3338127
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,4.95,CHEMBL3338090
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1[C@@H](C)C(=O)O)CCNC2=O,91.0,CHEMBL3338110
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1[C@H](C)C(=O)O)CCNC2=O,430.0,CHEMBL3338111
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2cc(F)ccc2n1CC(=O)O,9.5,CHEMBL2385124
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2F)c(-c2ccccc2)nn1CC(=O)O,110.0,CHEMBL3099130
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2F)c2c(n1CC(=O)O)CCNC2=O,3.6,CHEMBL3338101
Cc1c(Cc2ccncc2S(=O)(=O)c2ccccc2)c(-c2ccccc2)nn1CC(=O)O,2000.0,CHEMBL3099104
Cc1c(Cc2nc3ccccc3s2)c2cc(F)ccc2n1CC(=O)O,343.0,CHEMBL2181805
Cc1c(Cc2nn(Cc3ccccc3)c(=O)c3ccccc23)c2cc(Cl)ccc2n1CC(=O)O,29.0,CHEMBL2205143
Cc1c(Cl)cccc1NS(=O)(=O)c1ccc(-c2c(C)c(CC(=O)O)cc3ccc(Cl)cc23)cc1,6.7,CHEMBL3667635
Cc1c(Cl)cccc1NS(=O)(=O)c1ccc(-c2c(C)c(CC(=O)O)cc3ccc(F)cc23)cc1,0.9,CHEMBL3667646
Cc1c(F)ccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.3,CHEMBL1917427
Cc1c(Oc2ccc(Cl)cc2)c2c(-c3ccccc3)cccc2n1CC(=O)O,4.0,CHEMBL1917460
